 	Hadfield	8 330
1 164.	Stanford	8 328
1 165.	Banner	8 324
1 166.	Batchelor	8 323
1 167.	Nesbitt	8 319
1 168.	Ogden	8 317
 	Mcewan	8 317
1 170.	Cowley	8 312
1 171.	Broadbent	8 309
 	Winfield	8 309
1 173.	Lakey	8 308
1 174.	Griff	8 305
1 175.	Garland	8 304
 	Cherry	8 304
1 177.	Orme	8 302
1 178.	Shannon	8 301
1 179.	Ballard	8 300
1 180.	Hallett	8 292
 	Walter	8 292
1 182.	Unsworth	8 290
1 183.	Lockwood	8 289
1 184.	Keating	8 288
1 185.	Copley	8 287
1 186.	Deeley	8 286
 	Macmillan	8 286
1 188.	Howie	8 283
1 189.	Nicholas	8 281
1 190.	Paton	8 278
1 191.	Withers	8 271
1 192.	Chaplin	8 270
1 193.	Forsyth	8 265
1 194.	Stretton	8 263
1 195.	Abbas	8 258
1 196.	Ballantyne	8 253
1 197.	Merritt	8 247
1 198.	Docherty	8 246
1 199.	Samuel	8 245
1 200.	Laycock	8 243
1 201.	Glynn	8 238
1 202.	Gaffney	8 225
 	Ricci	8 225
1 204.	Pollock	8 224
1 205.	Craven	8 223
1 206.	Goodall	8 220
 	Downs	8 220
1 208.	Borland	8 215
1 209.	Hatton	8 214
1 210.	Rush	8 200
1 211.	Prevost	8 198
 	Pond	8 198
 	Harley	8 198
 	Crabb	8 198
1 215.	Darcy	8 194
1 216.	Dobson	8 189
1 217.	Collett	8 188
1 218.	Corr	8 186
 	Rothwell	8 186
1 220.	Lewin	8 177
1 221.	Crowley	8 171
1 222.	Leek	8 167
1 223.	Bowles	8 163
1 224.	Windsor	8 158
1 225.	Eales	8 154
1 226.	Lawler	8 149
1 227.	Jacob	8 147
1 228.	Sadiq	8 146
1 229.	Smallwood	8 142
1 230.	Masters	8 138
 	Dougal	8 138
1 232.	Hewlett	8 136
1 233.	Darlington	8 131
1 234.	Mcavoy	8 130
1 235.	Underwood	8 129
1 236.	Drury	8 125
1 237.	Waterhouse	8 124
1 238.	Hussein	8 120
1 239.	Gorman	8 119
1 240.	Haddock	8 118
 	Mathews	8 118
1 242.	Mckee	8 115
1 243.	Strachan	8 114
1 244.	Mcgrady	8 112
1 245.	Clough	8 109
1 246.	Marr	8 107
 	Marks	8 107
1 248.	Riches	8 105
1 249.	Sugden	8 101
1 250.	Galloway	8 099
1 251.	Tolley	8 094
1 252.	Hooton	8 092
1 253.	Macarthur	8 085
1 254.	Burford	8 084
1 255.	Cheung	8 082
 	Woodhouse	8 082
1 257.	Rouse	8 078
 	Healey	8 078
 	Hallam	8 078
1 260.	Steel	8 076
1 261.	Sturrock	8 074
1 262.	Abel	8 069
1 263.	Mcauley	8 067
1 264.	Bacon	8 064
1 265.	Downie	8 059
1 266.	Glass	8 058
1 267.	Ewing	8 056
1 268.	Mckie	8 052
1 269.	Oldham	8 048
1 270.	Swann	8 047
1 271.	Dubois	8 045
1 272.	Cummins	8 043
 	Lunn	8 043
1 274.	Lightfoot	8 039
1 275.	Higginson	8 038
1 276.	Garrard	8 035
1 277.	Latham	8 028
1 278.	Brain	8 024
1 279.	Wale	8 022
1 280.	Aslam	8 013
1 281.	Coffey	8 012
1 282.	Luke	8 011
1 283.	Alderson	8 009
1 284.	Good	8 006
1 285.	Costa	8 003
1 286.	Compton	7 999
1 287.	Hinton	7 996
 	Main	7 996
1 289.	Crook	7 995
1 290.	Keane	7 986
1 291.	Batty	7 985
1 292.	Darby	7 980
 	Fischer	7 980
1 294.	Mottram	7 979
1 295.	Collard	7 976
1 296.	Biggs	7 972
1 297.	Manson	7 969
1 298.	Mathers	7 967
1 299.	Stannard	7 963
1 300.	Crocker	7 962
1 301.	Caton	7 961
1 302.	Sylvester	7 960
 	Robb	7 960
1 304.	Mould	7 957
 	Hind	7 957
1 306.	Parnell	7 955
1 307.	Oldfield	7 950
1 308.	Hobson	7 944
 	Button	7 944
 	Beveridge	7 944
1 311.	Frith	7 941
 	Pipe	7 941
 	Lavery	7 941
1 314.	Church	7 935
1 315.	Pierce	7 929
1 316.	Oconnor	7 927
1 317.	O hara	7 925
1 318.	Lockett	7 924
1 319.	Cumming	7 923
1 320.	Brunet	7 921
 	Macpherson	7 921
1 322.	Butcher	7 919
1 323.	Howden	7 918
1 324.	Mather	7 910
1 325.	Harries	7 903
1 326.	Close	7 899
1 327.	Hutchison	7 892
1 328.	Ramsey	7 889
1 329.	Mcnulty	7 888
1 330.	Moreno	7 882
1 331.	Benfield	7 880
1 332.	Brock	7 879
1 333.	Plumb	7 875
1 334.	Hawtin	7 873
1 335.	Garside	7 872
1 336.	Chase	7 867
1 337.	Isaac	7 865
1 338.	Ohara	7 862
1 339.	Cochrane	7 861
1 340.	Speight	7 857
1 341.	Carmichael	7 853
 	Kendrick	7 853
1 343.	Buchan	7 852
1 344.	Zaoui	7 849
1 345.	Cowan	7 833
1 346.	Frazer	7 824
1 347.	Hepburn	7 823
1 348.	Forbes	7 812
1 349.	Pilkington	7 795
1 350.	Pickett	7 794
1 351.	Farr	7 791
1 352.	Elder	7 790
1 353.	Tuck	7 777
1 354.	Lomax	7 774
 	Judd	7 774
1 356.	Wakefield	7 767
1 357.	Tang	7 765
 	Foran	7 765
1 359.	Blakey	7 763
1 360.	Mistry	7 758
1 361.	Beer	7 756
1 362.	Mansfield	7 755
1 363.	Parks	7 753
1 364.	Blythe	7 750
1 365.	Rashid	7 749
1 366.	Corcoran	7 747
1 367.	Kumar	7 746
1 368.	Kinsella	7 745
 	Brooker	7 745
 	Peck	7 745
1 371.	Rowlinson	7 742
1 372.	Fairhurst	7 741
1 373.	Southgate	7 737
1 374.	Harry	7 736
1 375.	Bower	7 735
1 376.	Ricketts	7 734
1 377.	Butterworth	7 732
1 378.	Toland	7 729
1 379.	Mccall	7 727
1 380.	Swales	7 725
1 381.	Woodford	7 717
1 382.	Hoult	7 716
1 383.	Head	7 715
1 384.	Winstanley	7 714
1 385.	Emerson	7 710
 	Coburn	7 710
1 387.	Rutherford	7 703
1 388.	Radford	7 701
1 389.	O dell	7 699
1 390.	Floyd	7 698
1 391.	Speed	7 696
1 392.	Featherstone	7 684
1 393.	Chappell	7 679
1 394.	Polson	7 678
1 395.	Spicer	7 674
1 396.	Crosby	7 667
1 397.	Lilley	7 666
1 398.	Worrall	7 661
1 399.	Toms	7 658
1 400.	Moffat	7 657
 	Kershaw	7 657
1 402.	Isherwood	7 651
 	Smythe	7 651
1 404.	Tailor	7 644
1 405.	Meakin	7 635
1 406.	Raeburn	7 634
1 407.	Swain	7 633
1 408.	Truscott	7 632
1 409.	Snow	7 629
1 410.	Cann	7 616
1 411.	Jardine	7 610
1 412.	Aston	7 609
 	Longhurst	7 609
1 414.	Harman	7 607
1 415.	Gower	7 606
1 416.	Connell	7 600
1 417.	Keay	7 597
1 418.	Khalid	7 594
1 419.	Burman	7 592
 	Pickard	7 592
1 421.	Sissons	7 589
1 422.	Ashworth	7 585
1 423.	Dowell	7 584
1 424.	Durham	7 582
1 425.	Flanagan	7 577
1 426.	Cavanagh	7 576
1 427.	Sewell	7 574
 	Oates	7 574
1 429.	Creasey	7 572
1 430.	Sands	7 569
1 431.	Hine	7 568
1 432.	Cheshire	7 558
1 433.	Houston	7 553
1 434.	Michel	7 549
1 435.	Waterson	7 545
1 436.	Langton	7 544
1 437.	Sisson	6 676
1 438.	Metcalf	6 675
1 439.	Bristow	6 672
1 440.	Tyrrell	6 667
1 441.	Mcclymont	6 666
1 442.	Littlewood	6 665
1 443.	Steere	6 664
1 444.	Symonds	6 663
1 445.	Mace	6 661
 	Cove	6 661
1 447.	Simms	6 658
1 448.	Myatt	6 657
 	Horrocks	6 657
1 450.	Oleary	6 655
1 451.	Core	6 650
1 452.	Blackwell	6 649
1 453.	Lawlor	6 648
1 454.	Conneely	6 643
1 455.	Steer	6 634
1 456.	Smullen	6 633
1 457.	Delaney	6 630
1 458.	Sherwood	6 629
 	Sallis	6 629
 	Maloney	6 629
1 461.	Tyrer	6 627
1 462.	Chatterton	6 624
1 463.	Addis	6 623
 	Towers	6 623
1 465.	Mccluskey	6 619
 	Dent	6 619
 	Lancaster	6 619
1 468.	Cain	6 618
1 469.	Everton	6 617
1 470.	Aldridge	6 616
1 471.	Hedley	6 614
 	Readman	6 614
 	Reyes	6 614
 	Wooldridge	6 614
1 475.	Keir	6 605
1 476.	Torres	6 602
 	Pinnock	6 602
1 478.	Drinkwater	6 601
1 479.	D arcy	6 599
1 480.	Jagger	6 595
1 481.	Rodger	6 593
 	Waterman	6 593
1 483.	Storr	6 592
1 484.	Rixon	6 591
1 485.	Macaulay	6 589
1 486.	Hussey	6 588
1 487.	Bithell	6 587
1 488.	Noon	6 584
1 489.	Hemmings	6 582
1 490.	Ralph	6 581
 	Peebles	6 581
1 492.	Stenhouse	6 580
 	Bryson	6 580
1 494.	Parkin	6 579
1 495.	Purcell	6 576
1 496.	Jewell	6 574
1 497.	Bland	6 573
1 498.	Harden	6 571
1 499.	Glenn	6 569
1 500.	Prescott	6 566
1 501.	Lunt	6 565
1 502.	Lester	6 564
1 503.	Phelan	6 560
1 504.	Montague	6 558
 	Egan	6 558
1 506.	Fallows	6 556
1 507.	Rainey	6 554
1 508.	Steward	6 553
1 509.	Hurrell	6 551
1 510.	Hitchcock	6 550
 	Aitchison	6 550
1 512.	Beatty	6 548
1 513.	Dick	6 545
 	Clifton	6 545
 	Forshaw	6 545
 	Mcbain	6 545
1 517.	Walkden	6 543
1 518.	Machin	6 542
1 519.	Burge	6 541
 	Boon	6 541
1 521.	Howes	6 540
1 522.	Makin	6 538
 	Patton	6 538
1 524.	Maynard	6 537
1 525.	Tovey	6 536
1 526.	Deane	6 534
1 527.	Reading	6 533
1 528.	Wheeldon	6 531
1 529.	Warden	6 530
1 530.	Exley	6 525
1 531.	Stock	6 524
1 532.	Jobson	6 522
1 533.	Fell	6 516
 	Mccullough	6 516
1 535.	Foulkes	6 512
1 536.	Milligan	6 511
1 537.	Heather	6 508
1 538.	Tipping	6 507
1 539.	Hamnett	6 504
1 540.	Mcdonagh	6 502
1 541.	Mcshane	6 501
1 542.	Moroney	6 499
 	Keeley	6 499
 	Brelsford	6 499
1 545.	Dack	6 497
1 546.	Whalley	6 496
1 547.	Inman	6 495
1 548.	Odonnell	6 493
1 549.	Street	6 492
1 549.	Fairbairn	6 492
 	Emmerson	6 492
 	Cowell	6 492
1 553.	Symes	6 491
1 554.	Molyneux	6 490
1 555.	Said	6 487
1 556.	Dandy	6 486
1 557.	Bethell	6 485
 	Hickman	6 485
1 559.	Turrell	6 484
 	Paisley	6 484
1 561.	Kell	6 482
1 562.	Budd	6 480
1 563.	Winn	6 479
1 564.	Dawkins	6 478
1 565.	Linley	6 473
1 566.	Mcguinness	6 472
 	Hawkes	6 472
1 568.	Murrell	6 471
1 569.	Doble	6 470
1 570.	Pointer	6 468
1 571.	Sharkey	6 467
 	Bugg	6 467
1 573.	Hurley	6 466
1 574.	Fish	6 464
1 575.	Ashby	6 462
1 576.	Dufour	6 460
1 577.	Maddocks	6 459
1 578.	Sherry	6 456
1 579.	Hoyle	6 455
 	Beadle	6 455
1 581.	Ring	6 451
1 582.	O doherty	6 450
 	Garbett	6 450
1 584.	Snell	6 449
1 585.	Elliot	6 448
 	Cotterill	6 448
1 587.	Cahill	6 446
1 588.	Bingham	6 444
 	Stark	6 444
1 590.	Doran	6 440
1 591.	Tilley	6 439
1 592.	Maclean	6 438
1 593.	Allwood	6 436
1 594.	Tennant	6 430
1 595.	Caddy	6 429
1 596.	Matheson	6 428
1 597.	Carling	6 427
1 598.	Lawther	6 426
1 599.	Laird	6 425
1 600.	Lawal	6 423
1 601.	Stainton	6 421
 	Hopwood	6 421
1 603.	Eccles	6 420
 	Burland	6 420
1 605.	Shearer	6 418
 	O hare	6 418
 	Mundy	6 418
1 608.	Procter	6 416
1 609.	Mcnaught	6 414
1 610.	Boland	6 413
1 611.	Pattison	6 408
1 612.	Wiltshire	6 407
1 613.	Clamp	6 402
1 614.	Hinde	6 399
1 615.	Kipling	6 397
1 616.	Furlong	6 396
1 617.	Mcphail	6 395
1 618.	Milford	6 389
1 619.	Armour	6 388
1 620.	Olivier	6 386
1 621.	Hamill	6 382
1 622.	Saville	6 380
1 623.	Gosling	6 378
 	Ashman	6 378
1 625.	Fretwell	6 377
 	Woodhead	6 377
1 627.	Dover	6 373
1 628.	Dibble	6 372
1 629.	Bing	6 369
 	Keegan	6 369
1 631.	Till	6 368
1 632.	Wilton	6 366
1 633.	Sneddon	6 364
 	Frampton	6 364
1 635.	Sellars	6 363
 	Mcelroy	6 363
1 637.	Radley	6 362
1 638.	Biddle	6 355
1 639.	Glen	6 354
 	Newby	6 354
1 641.	Laurie	6 353
1 642.	Cornock	6 351
1 643.	Coll	6 350
1 644.	Jeffries	6 346
1 645.	Dove	6 343
1 646.	Moreton	6 342
1 647.	Taggart	6 341
 	Chisholm	6 341
1 649.	Islam	6 337
1 650.	Alves	6 336
 	Wraight	6 336
1 652.	Fitton	6 333
1 653.	Eadie	6 331
1 654.	Thom	6 328
1 655.	Rutter	6 326
1 656.	Deakin	6 325
1 657.	Tobin	6 322
1 658.	Farrar	6 321
 	Gascoyne	6 321
1 660.	Shand	6 320
 	Mccourt	6 320
1 662.	Coward	6 319
1 663.	Leggett	6 315
1 664.	Graves	6 314
 	Fairlie	6 314
1 666.	Redding	6 313
1 667.	Rafferty	6 312
1 668.	Mcgee	6 310
1 669.	Magee	6 309
1 670.	Mallinson	6 308
 	Mears	6 308
1 672.	Davenport	6 307
1 673.	O connell	6 303
1 674.	Harker	6 302
1 675.	Tweddle	6 301
1 676.	Showell	6 299
1 677.	Millett	6 298
1 678.	Stedman	6 291
 	Worth	6 291
1 680.	Sturgess	6 290
1 681.	Madden	6 289
1 682.	Shea	6 288
1 683.	Sherman	6 286
 	Bayliss	6 286
1 685.	Veitch	6 283
1 686.	Rowan	6 282
1 687.	Heron	6 281
1 688.	Whitham	6 280
1 689.	Alder	6 279
1 690.	Eddy	6 277
 	Roscoe	6 277
1 692.	Finn	6 274
1 693.	Leal	6 273
1 694.	Edmond	6 267
1 695.	Last	6 265
1 696.	Collingwood	6 262
1 697.	Hopkinson	6 261
1 698.	Ainley	6 259
 	Vince	6 259
1 700.	Oxley	6 258
1 701.	Mcginty	6 256
1 702.	Bill	6 255
1 703.	Kingston	6 253
 	Lock	6 253
1 705.	Kendell	6 252
1 706.	Burdett	6 251
1 707.	Stout	6 250
1 708.	Hutchins	6 246
1 709.	Allard	6 244
1 710.	Chapple	6 243
1 711.	Mawson	6 242
1 712.	Down	6 240
1 713.	Gilmore	6 238
1 714.	Attwood	6 237
 	Parmar	6 237
1 716.	Snowdon	6 235
1 717.	Mcgrory	6 233
1 718.	Laverick	6 232
1 719.	Leake	6 230
1 720.	Hanlon	6 228
1 721.	Quigley	6 226
 	Wong	6 226
1 723.	Sweeting	6 225
1 724.	Mccrudden	6 224
 	Alford	6 224
 	Carrington	6 224
1 727.	Massey	6 222
1 728.	Burden	6 220
1 729.	Halford	6 217
1 730.	Worsnop	6 216
1 731.	Houlton	6 215
1 732.	Baines	6 209
 	Lennox	6 209
1 734.	Petersen	6 208
1 735.	Donohoe	6 200
1 736.	Holdsworth	6 195
 	Groom	6 195
1 738.	Bickley	6 183
1 739.	Osullivan	6 182
1 740.	Musgrove	6 175
1 741.	Avery	6 174
1 742.	Aziz	6 173
 	Powers	6 173
1 744.	Thurston	6 172
 	Felton	6 172
1 746.	Fagan	6 171
1 747.	Otoole	6 169
1 748.	Curley	6 168
1 749.	Gauntlett	6 167
1 750.	Ferris	6 163
1 751.	Grady	6 162
 	Bainbridge	6 162
 	Atkin	6 162
1 754.	Bale	6 153
1 755.	Robert	6 152
 	Mcknight	6 152
1 757.	Mackintosh	6 148
1 758.	Weller	6 147
1 759.	Pickering	6 144
1 760.	Hodges	6 143
1 761.	Anwar	6 142
 	Raven	6 142
1 763.	Perrin	6 138
1 764.	Manley	6 135
 	Buckingham	6 135
1 766.	Linford	6 134
1 767.	Laver	6 133
1 768.	Helm	6 132
1 769.	Bramley	6 130
1 770.	Layton	6 124
1 771.	Lewry	6 121
1 772.	O meara	6 117
1 773.	Wren	6 116
1 774.	Crawley	6 115
1 775.	Beamish	6 111
1 776.	Harrop	6 109
 	Waghorn	6 109
1 778.	Watters	6 107
 	Nicoll	6 107
1 780.	Mulholland	6 106
1 781.	Selby	6 104
1 782.	Platts	6 103
1 783.	Hetherington	6 098
 	Gilchrist	6 098
1 785.	Pinsmail	6 097
 	Mackinnon	6 097
1 787.	Stafford	6 095
1 788.	Travis	6 094
 	Medcalf	6 094
 	Falconer	6 094
1 791.	Sexton	6 093
1 792.	Younis	6 092
1 793.	Yeatman	6 088
 	Rawlinson	6 088
 	Galvin	6 088
 	Ashford	6 088
1 797.	Patrick	6 087
 	Wiseman	6 087
1 799.	Seddon	6 082
1 799.	Cosgrove	6 082
1 801.	Croucher	6 081
1 802.	Dudley	6 077
 	Hawley	6 077
 	Peers	6 077
1 805.	O shea	6 076
1 806.	Mohan	6 075
1 807.	Marley	6 073
1 808.	Mercer	6 070
1 809.	Mcmurray	6 069
1 810.	Batt	6 067
1 811.	Milsom	6 066
 	Salmon	6 066
1 813.	Geldart	6 065
1 814.	Staff	6 062
1 815.	March	6 060
1 816.	Stockley	6 058
1 817.	Thornley	6 056
 	Pocock	6 056
 	Hopes	6 056
1 820.	Harlow	6 051
 	Asher	6 051
1 822.	Hansen	6 044
1 823.	Leitch	6 043
1 824.	Dewar	6 041
1 825.	Appleby	6 039
1 826.	Cadman	6 034
1 827.	Tompkins	6 032
1 828.	Hatch	5 010
1 829.	Bracey	5 008
1 830.	Grogan	5 006
1 831.	Manuel	5 004
1 832.	Strickland	5 003
1 833.	Forsythe	5 002
1 834.	Dicker	5 000
1 835.	Jefferies	4 999
1 836.	Binnington	4 998
 	Mcdonough	4 998
1 838.	Trafford	4 997
 	Wiles	4 997
 	Broomfield	4 997
 	Butter	4 997
 	Hinds	4 997
1 843.	Heneghan	4 996
 	Keene	4 996
 	Sterling	4 996
 	Robe	4 996
1 847.	Cashmore	4 993
 	Corner	4 993
1 849.	Coomber	4 992
1 849.	Warn	4 992
1 851.	Mccafferty	4 990
 	Jacobson	4 990
1 853.	Loftus	4 989
1 854.	Macauley	4 985
 	Goulden	4 985
1 856.	Chelmy	4 984
1 857.	Line	4 982
1 858.	Philpott	4 981
 	Noonan	4 981
 	Rust	4 981
 	Burch	4 981
1 862.	Spears	4 979
1 863.	Seer	4 977
 	Capper	4 977
 	Faye	4 977
1 866.	Doughty	4 976
 	Breen	4 976
1 868.	Brunton	4 975
 	Pennington	4 975
1 870.	Wray	4 974
 	Docker	4 974
1 872.	Dardenne	4 973
 	Lincoln	4 973
 	Marsland	4 973
1 875.	Stocker	4 972
1 876.	Rennalls	4 971
 	Bancroft	4 971
 	Gunning	4 971
1 879.	Arrowsmith	4 970
 	Saleh	4 970
1 881.	Poyser	4 969
 	Nero	4 969
 	Albutt	4 969
 	Blakeley	4 969
 	Ibrahim	4 969
1 886.	Kennett	4 968
 	Kirkbride	4 968
 	Shakespeare	4 968
1 889.	Stanfield	4 967
 	Berger	4 967
1 891.	Clowes	4 965
 	Elliston	4 965
 	Slocombe	4 965
1 894.	Munn	4 964
 	Monk	4 964
1 896.	Hodder	4 962
1 897.	Child	4 961
 	Napier	4 961
 	Pell	4 961
1 900.	O donoghue	4 960
1 901.	Dann	4 959
 	Edgley	4 959
1 903.	Boden	4 958
 	Osborn	4 958
1 905.	Mcevoy	4 957
1 906.	Spinks	4 956
 	Kone	4 956
1 908.	Fyall	4 955
1 909.	Huggins	4 953
 	Cutts	4 953
 	Christy	4 953
1 912.	Trotman	4 952
1 913.	Copland	4 951
 	Crabtree	4 951
1 915.	Gallacher	4 950
1 916.	Mccarroll	4 949
1 917.	Diamond	4 948
1 918.	Kirwin	4 947
1 919.	Crown	4 946
 	Bromley	4 946
1 921.	Hawkridge	4 945
1 922.	Nair	4 944
1 923.	Milling	4 943
 	Lofthouse	4 943
1 925.	Dougherty	4 942
 	Colman	4 942
1 927.	Galbraith	4 941
1 928.	Cockle	4 937
1 929.	Ellison	4 935
1 930.	Bradford	4 933
 	Mcglone	4 933
1 932.	Stokoe	4 931
 	Shanks	4 931
 	Florey	4 931
 	Hoare	4 931
1 936.	Herron	4 930
 	Hendry	4 930
1 938.	Haggett	4 929
1 939.	Haine	4 926
 	Crofts	4 926
1 941.	South	4 925
1 942.	Charge	4 924
 	Binney	4 924
1 944.	Benham	4 923
1 945.	Dunning	4 922
 	Twiggs	4 922
 	Pierre	4 922
1 948.	Silcock	4 921
1 949.	Cowie	4 920
1 950.	Danks	4 917
 	Cleaver	4 917
1 952.	Shackleton	4 916
 	Sunderland	4 916
1 954.	Westlake	4 915
 	Penney	4 915
 	Kinghorn	4 915
1 957.	Dymond	4 914
 	Pitts	4 914
 	Mathey	4 914
1 960.	Magill	4 912
 	Lame	4 912
 	Crew	4 912
1 963.	Donnachie	4 909
 	Broom	4 909
1 965.	Andersson	4 908
 	Awad	4 908
 	Foreman	4 908
1 968.	Conrad	4 907
 	Calveley	4 907
1 970.	Heatley	4 905
1 971.	Gall	4 904
 	Prime	4 904
 	Titmus	4 904
1 974.	Shaughnessy	4 903
1 975.	Mahon	4 902
1 976.	Durant	4 901
 	Baggaley	4 901
1 978.	Goodridge	4 900
1 979.	Beresford	4 899
1 980.	Hand	4 896
 	Wain	4 896
1 982.	Saxton	4 895
 	Tarr	4 895
 	Peach	4 895
 	Greenway	4 895
 	Fearnley	4 895
 	Cheetham	4 895
1 988.	Dallas	4 893
1 989.	Smit	4 891
1 990.	Sparkes	4 890
 	Hocking	4 890
1 992.	Gadsden	4 889
1 993.	Fallon	4 887
 	Finnigan	4 887
 	Pennell	4 887
1 996.	Willson	4 886
 	Dunnett	4 886
 	Gillan	4 886
1 999.	Dundon	4 885
2 000.	Charnock	4 883
 	Wigley	4 883
2 002.	Pears	4 882
2 003.	Barratt	4 881
2 004.	Fordham	4 880
 	Twigg	4 880
2 006.	Omalley	4 878
 	Bartholomew	4 878
2 008.	Utton	4 877
2 009.	Carnegie	4 875
 	Fearn	4 875
2 011.	Tonks	4 874
2 012.	Sellers	4 873
 	Chidlow	4 873
2 014.	Billington	4 872
2 015.	Aylett	4 871
 	Tidmarsh	4 871
 	Leary	4 871
2 018.	Lovett	4 870
2 019.	Timson	4 867
2 020.	Warriner	4 866
2 021.	Wadham	4 865
2 022.	Riddell	4 864
 	Flaherty	4 864
2 024.	Oakes	4 863
 	Snelling	4 863
2 026.	Thackeray	4 862
2 027.	Hellier	4 861
2 028.	Bott	4 860
2 029.	Tomlin	4 859
2 030.	Merrick	4 856
2 031.	Lawton	4 855
 	Tudor	4 855
2 033.	Stack	4 854
 	Beeston	4 854
2 035.	Swanson	4 853
2 036.	Tosh	4 852
 	Kerridge	4 852
2 038.	Felix	4 851
 	Wickham	4 851
2 040.	Bhamra	4 850
 	Chong	4 850
2 042.	Emmanuel	4 849
 	Heathcote	4 849
2 044.	Jenkinson	4 848
 	Gammon	4 848
2 046.	Janes	4 847
 	Leyshon	4 847
 	Mckechnie	4 847
2 049.	Stuckey	4 845
2 049.	Salisbury	4 845
2 051.	Bushby	4 843
2 052.	Clancy	4 842
 	Blanchet	4 842
 	Schmid	4 842
2 055.	Wolf	4 841
 	Moors	4 841
 	Gibbon	4 841
2 058.	Yardley	4 839
2 059.	Birchall	4 838
2 060.	Marc	4 837
2 061.	Dorrian	4 836
 	Dykes	4 836
2 063.	Bowie	4 835
 	Pender	4 835
2 065.	Purnell	4 834
 	Darbyshire	4 834
2 067.	Lambton	4 833
2 068.	Batham	4 832
2 069.	Carruthers	4 830
2 070.	Hodkinson	4 829
 	Waterfield	4 829
2 072.	Edgar	4 828
 	Burnham	4 828
 	Cormack	4 828
2 075.	Aherne	4 827
 	Pomphrey	4 827
 	Liddle	4 827
2 078.	Helley	4 826
2 079.	Spiller	4 825
2 080.	Mulvaney	4 824
 	Albert	4 824
 	Cripps	4 824
 	Denney	4 824
2 084.	Hadden	4 823
 	Tomkins	4 823
2 086.	Weldon	4 821
 	Homer	4 821
 	Bebbington	4 821
2 089.	Adair	4 820
 	Hemingway	4 820
 	Eley	4 820
2 092.	Jarrold	4 819
 	Mccaw	4 819
2 094.	Cleary	4 818
2 095.	Cawley	4 817
 	Aird	4 817
 	Western	4 817
2 098.	Vine	4 816
 	Wang	4 816
2 098.	Hannam	4 816
2 101.	Hawker	4 815
 	Bowey	4 815
 	Michaels	4 815
2 104.	Bolt	4 814
2 105.	Nord	4 813
2 106.	Wareing	4 812
 	Callow	4 812
2 108.	Kennard	4 811
 	France	4 811
 	Lockhart	4 811
2 111.	Tillett	4 810
 	Cockburn	4 810
2 113.	Curwood	4 809
 	Keelan	4 809
 	Holl	4 809
 	Whitlock	4 809
2 117.	Harness	4 808
2 118.	Rodwell	4 807
2 119.	Depp	4 805
2 120.	Greenslade	4 804
 	Rippin	4 804
2 122.	Lopes	4 803
2 123.	Boardman	4 802
2 124.	Wilkin	4 801
2 125.	Muller	4 800
2 126.	Stephen	4 799
 	Harkness	4 799
2 128.	Lendon	4 798
2 129.	O grady	4 797
 	Jeffs	4 797
 	Birks	4 797
2 132.	Daniells	4 796
2 133.	Ainsworth	4 795
 	Gavin	4 795
 	Rivers	4 795
 	Walpole	4 795
2 137.	Hardwick	4 794
 	Dexter	4 794
 	Coyle	4 794
 	Cookson	4 794
2 141.	Stroud	4 793
2 142.	Hassani	4 791
 	Edmunds	4 791
2 144.	Skipper	4 790
2 145.	Dempsey	4 789
2 146.	Allum	4 788
 	Masson	4 788
2 148.	Boye	4 787
2 149.	Shuttleworth	4 785
2 150.	Nisbet	4 784
2 151.	Wakelin	4 783
 	Cliff	4 783
2 153.	Caplan	4 780
 	Cousin	4 780
 	Batey	4 780
 	Grange	4 780
 	Sandison	4 780
2 158.	Peigne	4 779
 	Kiely	4 779
2 160.	Keys	4 778
 	Anthony	4 778
2 162.	Bolan	4 777
2 163.	Bisson	4 776
 	Bamforth	4 776
 	Malik	4 776
2 166.	Hegney	4 775
 	Gillies	4 775
2 168.	Meade	4 774
2 169.	Mcnamee	4 773
 	Pounder	4 773
 	Corlett	4 773
2 172.	Chantler	4 772
 	Geary	4 772
2 174.	Downey	4 771
 	Kehoe	4 771
 	Reade	4 771
 	Mensah	4 771
2 178.	Pereira	4 770
 	Mimi	4 770
 	Donkin	4 770
2 181.	Mashinter	4 769
 	Stoppard	4 769
2 183.	Dawes	4 768
2 184.	Hepples	4 767
 	Somerville	4 767
2 186.	Roth	4 766
2 187.	Woodhams	4 765
 	Hiscocks	4 765
 	Jarratt	4 765
2 190.	Crossland	4 764
2 191.	Chance	4 763
 	Burrow	4 763
 	Rehman	4 763
2 194.	Tomes	4 761
2 195.	Werner	4 759
 	Crow	4 759
2 197.	Wane	4 758
2 198.	Tuckey	4 757
2 199.	Dunmore	4 755
2 200.	Kinder	4 754
 	Maclachlan	4 754
2 202.	Mcgougan	4 753
 	Bonnet	4 753
2 204.	Mcgivern	4 752
2 205.	Alpin	4 751
2 206.	Dodson	4 750
 	Duffin	4 750
 	Ewart	4 750
2 209.	Leyland	4 749
2 210.	Whittingham	4 748
2 211.	Gleeson	4 747
 	Holgate	4 747
 	Collinson	4 747
2 214.	Beacham	4 746
 	Kewley	4 746
 	Gosden	4 746
2 217.	Lowis	4 744
2 218.	Wellman	4 742
 	Arthur	4 742
 	Cronin	4 742
 	Cotter	4 742
2 222.	Lindo	4 741
 	Renwick	4 741
 	Pegg	4 741
2 225.	Willetts	4 740
 	Klein	4 740
 	Jeffreys	4 740
2 228.	Chung	4 739
